Date,Open,High,Low,Close,Adj Close,Volume
2023-12-28,153.460007,154.039993,152.800003,153.500000,148.683243,21442794
2023-12-29,153.380005,153.820007,152.960007,153.779999,148.954453,10578303
2024-01-02,154.100006,155.500000,153.399994,155.279999,150.407394,94542523
2024-01-03,155.300003,156.399994,152.147003,153.119995,148.315170,60606163
2024-01-04,153.000000,155.839996,152.580002,155.580002,150.697983,108657862
2024-01-05,153.339996,156.380005,152.699997,155.600006,150.717346,37399562
2024-01-08,154.139999,155.679993,153.960007,154.820007,149.961823,103418887
2024-01-09,153.259995,154.960007,153.259995,154.279999,149.438766,18430452
2024-01-10,152.880005,154.520004,152.320007,152.639999,147.850235,69093738
2024-01-11,152.000000,152.639999,144.820007,145.580002,141.011765,91243689
2024-01-12,146.380005,149.149994,145.539993,145.539993,140.973022,50953321
2024-01-15,145.320007,147.039993,144.300003,144.979996,140.430588,133986526
2024-01-16,143.940002,145.080002,141.190002,141.399994,136.962936,35953235
2024-01-17,140.199997,141.852997,138.399994,140.679993,136.265518,45080070
2024-01-18,140.839996,141.940002,139.419998,140.720001,136.304276,42768637
2024-01-19,142.380005,143.039993,140.360001,141.039993,136.614227,113629727
2024-01-22,143.660004,145.639999,143.119995,144.940002,140.391861,36259223
2024-01-23,145.759995,147.899994,145.740005,146.779999,142.174118,27395162
2024-01-24,148.320007,149.639999,146.440002,147.339996,142.716537,84852530
2024-01-25,146.960007,147.580002,145.020004,145.380005,140.818054,47524415
2024-01-26,146.759995,150.399994,146.479996,149.240005,144.556931,29055466
2024-01-29,149.419998,150.660004,147.347000,147.539993,142.910263,31299311
2024-01-30,148.600006,150.619995,147.940002,150.259995,145.544907,21202090
2024-01-31,150.899994,151.220001,148.419998,148.419998,143.762650,67089613
2024-02-01,146.440002,149.360001,145.139999,146.039993,141.457321,30614570
2024-02-02,148.759995,152.009995,148.440002,150.720001,145.990479,31830750
2024-02-05,150.660004,151.279999,145.339996,145.679993,141.108627,66340122
2024-02-06,146.520004,147.880005,146.160004,146.300003,141.709183,48838185
2024-02-07,146.360001,147.000000,143.039993,144.399994,139.868790,77270341
2024-02-08,145.360001,146.020004,143.039993,143.160004,138.667709,21760942
2024-02-09,143.839996,144.399994,141.100006,142.279999,137.815323,28838646
2024-02-12,142.220001,143.619995,141.160004,142.880005,138.396500,22934953
2024-02-13,142.860001,143.309998,139.539993,140.479996,136.071808,91445142
2024-02-14,140.479996,143.199997,140.479996,142.020004,137.563492,17014136
2024-02-15,143.000000,144.449997,141.669998,143.419998,138.919540,55601953
2024-02-16,144.839996,147.880005,143.199997,146.720001,142.115997,38348527
2024-02-19,146.559998,150.460007,146.500000,149.000000,144.324448,38658012
2024-02-20,157.539993,162.979996,149.763000,161.800003,156.722794,143877464
2024-02-21,162.800003,166.679993,159.389999,162.759995,157.652664,163049918
2024-02-22,163.279999,164.320007,159.100006,163.679993,158.543793,53761544
2024-02-23,162.860001,164.876007,162.380005,163.740005,158.601929,55444497
2024-02-26,162.899994,167.139999,162.820007,165.839996,160.636017,59511408
2024-02-27,164.600006,167.479996,164.600006,166.860001,161.624008,38751376
2024-02-28,166.179993,169.899994,166.139999,168.899994,163.599991,56183655
2024-02-29,163.660004,166.660004,162.179993,164.460007,164.460007,110800848
2024-03-01,165.119995,172.080002,164.979996,169.520004,169.520004,187325677
2024-03-04,168.320007,170.460007,167.279999,170.139999,170.139999,73813990
2024-03-05,168.240005,170.320007,167.619995,169.460007,169.460007,55762395
2024-03-06,169.000000,173.511993,168.867996,170.919998,170.919998,87938434
2024-03-07,171.199997,173.440002,170.259995,173.059998,173.059998,111717909
2024-03-08,172.639999,173.880005,168.039993,172.240005,172.240005,59143288
2024-03-11,169.380005,174.380005,169.059998,173.800003,173.800003,137094836
2024-03-12,174.660004,178.460007,174.009995,177.580002,177.580002,63898102
2024-03-13,177.639999,179.320007,175.020004,177.059998,177.059998,79857591
2024-03-14,176.559998,177.779999,173.820007,174.399994,174.399994,42841599
2024-03-15,174.139999,178.639999,174.000000,176.919998,176.919998,117586336
2024-03-18,176.619995,177.500000,175.699997,176.520004,176.520004,43582971
2024-03-19,175.800003,176.800003,174.100998,175.059998,175.059998,38894707
2024-03-20,174.059998,175.979996,173.800003,175.740005,175.740005,88814638
2024-03-21,179.000000,184.110001,178.759995,181.839996,181.839996,81665407
2024-03-22,181.619995,182.862000,179.839996,180.800003,180.800003,34353481
2024-03-25,180.720001,182.679993,179.940002,181.479996,181.479996,82797106
2024-03-26,181.000000,181.820007,179.960007,180.779999,180.779999,128129984
2024-03-27,179.639999,183.279999,179.639999,181.520004,181.520004,85794046
2024-03-28,183.320007,185.740005,182.820007,183.199997,183.199997,54858025
2024-04-02,181.960007,185.520004,181.901001,184.119995,184.119995,95958125
2024-04-03,183.539993,189.240005,183.520004,188.539993,188.539993,73013964
2024-04-04,188.740005,194.800003,187.766998,193.160004,193.160004,101520061
2024-04-05,190.059998,191.479996,188.559998,189.740005,189.740005,45929447
2024-04-08,189.320007,193.679993,188.300003,193.179993,193.179993,42259039
2024-04-09,192.440002,193.440002,188.899994,188.899994,188.899994,50866409
2024-04-10,189.940002,190.960007,187.399994,189.479996,189.479996,51917164
2024-04-11,186.919998,188.932999,182.559998,183.639999,183.639999,80275550
2024-04-12,185.139999,186.714005,182.460007,182.860001,182.860001,67912255
2024-04-15,183.800003,185.000000,182.199997,183.139999,183.139999,41143593
2024-04-16,178.940002,180.479996,176.240005,178.479996,178.479996,144230906
2024-04-17,177.779999,181.100006,177.410004,179.940002,179.940002,58349174
2024-04-18,181.300003,183.979996,181.139999,183.979996,183.979996,72982970
2024-04-19,182.279999,185.899994,181.500000,185.839996,185.839996,59013824
2024-04-22,188.160004,190.039993,186.839996,189.179993,189.179993,42043695
2024-04-23,191.240005,193.580002,190.479996,192.240005,192.240005,81046062
2024-04-24,192.559998,193.460007,190.240005,191.139999,191.139999,159914286
2024-04-25,195.960007,206.699997,194.000000,204.000000,204.000000,174179117
2024-04-26,202.000000,205.000000,199.080002,204.350006,204.350006,107959690
2024-04-29,204.000000,207.500000,202.699997,203.649994,203.649994,41778612
2024-04-30,202.649994,206.050003,201.800003,202.699997,202.699997,46614733
2024-05-01,200.750000,203.050003,203.050003,203.449997,203.449997,67105158
2024-05-02,204.850006,204.850006,204.850006,201.000000,201.000000,22410988
2024-05-03,202.500000,203.399994,199.539993,202.350006,202.350006,47827113
2024-05-07,204.250000,210.667999,204.100006,210.350006,210.350006,95337526
2024-05-08,210.899994,213.199997,209.600006,211.649994,211.649994,54664931
2024-05-09,215.000000,215.000000,211.899994,213.250000,213.250000,32434866
2024-05-10,213.300003,215.149994,211.949997,213.949997,213.949997,44867099
2024-05-13,213.949997,216.199997,212.649994,214.550003,214.550003,34622487
2024-05-14,214.100006,218.024994,212.649994,217.199997,217.199997,36942402
2024-05-15,217.550003,218.850006,212.149994,213.100006,213.100006,39563337
2024-05-16,213.300003,215.550003,211.800003,214.899994,214.899994,45743448
2024-05-17,214.550003,217.899994,214.100006,216.750000,216.750000,38843437
2024-05-20,217.350006,218.550003,216.300003,216.750000,216.750000,24874213
2024-05-21,215.350006,218.100006,213.550003,217.550003,217.550003,34485145
2024-05-22,217.100006,218.899994,211.449997,211.449997,211.449997,76075814
2024-05-23,211.300003,216.024994,209.899994,215.000000,215.000000,59978110
2024-05-24,212.550003,216.699997,210.699997,216.149994,216.149994,42916160
2024-05-28,216.649994,220.199997,214.850006,219.100006,219.100006,97926592
2024-05-29,218.250000,220.449997,213.600006,214.149994,214.149994,81883936
2024-05-30,212.550003,219.850006,211.250000,218.550003,218.550003,47795152
2024-05-31,219.199997,221.100006,217.199997,220.000000,220.000000,82218581
2024-06-03,222.050003,224.300003,219.000000,219.199997,219.199997,47887792
2024-06-04,218.649994,219.350006,215.000000,215.000000,215.000000,96266689
2024-06-05,0.000000,0.000000,0.000000,212.649994,212.649994,18752096
